#Version: 0.11
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo)
#Finalized by: Dr. Hong Cui
#Date: 6/13/2014
#Reviewers: Heather Cole,Dr. Hong Cui,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID","remarks"
"shortened","length","0","fna_gloss_final_20130517","a27d1da8-efdc-11e2-b45f-0026b9326338","active"
"shorter","height","0","fna_gloss_final_20130517","a2f9a80a-efdc-11e2-b45f-0026b9326338","active"
"shorter","length","0","fna_gloss_final_20130517","2eaa4a55-dc64-47e5-a692-66021af5695d","active"
"shortest","height","0","fna_gloss_final_20130517","a2f988ac-efdc-11e2-b45f-0026b9326338","active"
"shortest","length","0","fna_gloss_final_20130517","a27d4486-efdc-11e2-b45f-0026b9326338","active"
"short_shoot","structure","0","fna_gloss_final_20130517","e74a799b-dc5e-41a6-916e-04f4fbc934ca","active"
"showy","prominence","0","fna_gloss_final_20130517","4b729c9d-648b-49f3-9912-34c6fc2ca698","active"
"shrub","growth_form","0","fna_gloss_final_20130517","08bcc00e-27e7-4c08-ae99-b491d5279b02","active"
"shrubby","growth_form","0","fna_gloss_final_20130517","ba21cb22-3284-49c0-89d8-3388284ee2b8","active"
"shrubs","structure","0","fna_gloss_final_20130517","a2b481c6-efdc-11e2-b45f-0026b9326338","active"
"sickle_shaped","shape","0","fna_gloss_final_20130517","107dfe79-1ac4-4d71-9c8b-1d57772995bf","active"
"sigmoid","course","0","fna_gloss_final_20130517","cb4fe50f-8a44-46b7-9520-521e15ed2a62","active"
"sigmoid","shape","0","fna_gloss_final_20130517","7b3c1812-1a78-4b4c-8a60-8281da646080","active"
"siliceous","internal texture","0","fna_gloss_final_20130517","a27ddbc6-efdc-11e2-b45f-0026b9326338","obsolete"
"siliceous","texture","0","fna_gloss_final_20130517","91172aa9-8210-4fbd-994e-ec27ba9c37b5","active"
"silicle","structure","0","fna_gloss_final_20130517","8f7b5172-d7ed-4a04-b148-04b400ca4162","active"
"silique","structure","0","fna_gloss_final_20130517","92851ad6-558c-4cb1-b8c2-84fc775ff9a7","active"
"silky","pubescence","0","fna_gloss_final_20130517","f00f6018-3720-4bc8-bfba-2d83b46c4104","active"
"silver","coloration","0","fna_gloss_final_20130517","a27e1672-efdc-11e2-b45f-0026b9326338","active"
"silvery","coloration","0","fna_gloss_final_20130517","a175b3e6-eff8-4721-89a7-d77aa12e3b0d","active"
"silvery_pink","coloration","0","fna_gloss_final_20130517","a27e4f98-efdc-11e2-b45f-0026b9326338","active"
"simple","architecture","0","fna_gloss_final_20130517","a3ccde68-9036-444d-b7e5-0c3999240dbb","active"
"simple_craspedodromous","architecture","0","fna_gloss_final_20130517","37c6c8e1-4bec-4926-98de-fb1dc0a204c8","active"
"simple_lipped","architecture","0","fna_gloss_final_20130517","21ab3139-2d46-4d36-9553-e19a220085f3","active"
"single","quantity","0","fna_gloss_final_20130517","4f0a0ced-0399-4d87-a510-e84c2539b818","active"
"single_leafleted","architecture","0","fna_gloss_final_20130517","9ceb1fd0-2960-4b1d-acf0-c8c0c7c1db16","active"
"single_veined","architecture","0","fna_gloss_final_20130517","1cb4f832-7b5f-497b-9639-95aabd7ec761","active"
"singly","arrangement","0","fna_gloss_final_20130517","55f76810-109e-41ef-84b5-8ff338bae408","active"
"sinistrorse","orientation","0","fna_gloss_final_20130517","e6350eca-136f-4fb1-b468-33a3ffebd43b","active"
"sinuate","shape","0","fna_gloss_final_20130517","76e72c0c-32a5-428b-8f1a-e7b7742efc05","active"
"sinuous","course","0","fna_gloss_final_20130517","22f07b4a-eb5e-4d0b-8a92-3a680f807d3a","active"
"sinus","structure","0","fna_gloss_final_20130517","de11ae4f-1452-4e2f-9021-7cfb3575790a","active"
"sinuses","structure","0","fna_gloss_final_20130517","184bd009-c438-4d12-837a-2e510525fb52","active"
"sinusoidal","shape","0","fna_gloss_final_20130517","a27ef768-efdc-11e2-b45f-0026b9326338","active"
"size","character","0","fna_gloss_final_20130517","02575884-ee01-434a-a20f-927582e6ce94","active"
"slashed","shape","0","fna_gloss_final_20130517","88165489-5444-4799-8eff-90fda82bd5a7","active"
"slatey","coloration","0","fna_gloss_final_20130517","9a0c187c-2ccd-4445-b0cd-819fde28b625","active"
"slender","size","0","fna_gloss_final_20130517","57f47f3d-a793-4d51-b704-23cddd944a24","active"
"slipper_shaped","shape","0","fna_gloss_final_20130517","bebf2163-ef97-4c11-9758-5372ba84a96c","active"
"slippery","coating","0","fna_gloss_final_20130517","a27f622a-efdc-11e2-b45f-0026b9326338","active"
"small","size","0","fna_gloss_final_20130517","48ce0624-a4ac-4767-bd66-5f82b2176c09","active"
"small_beaked","shape","0","fna_gloss_final_20130517","35685105-c70b-4a8f-89f7-d2ce201c0012","active"
"small_bristly","pubescence","0","fna_gloss_final_20130517","6ab49e56-639f-419d-8a50-fd07c2536344","active"
"small_dotted","coloration","0","fna_gloss_final_20130517","5bf886a4-8f85-45e7-8cb5-fa739969df05","active"
"smaller","size","0","fna_gloss_final_20130517","5bb0831d-d094-49b5-b5c3-cd2487406592","active"
"smallest","size","0","fna_gloss_final_20130517","fcc877e4-2112-4637-bfc6-cadb552adb87","active"
"small_sawtoothed","shape","0","fna_gloss_final_20130517","36b926ca-a4de-4bf7-89dd-21e28cf81e03","active"
"small_scalloped","shape","0","fna_gloss_final_20130517","655e6003-df78-4a56-9afd-c91153a7149b","active"
"small_toothed","shape","0","fna_gloss_final_20130517","899d62bb-d826-4df1-8d7a-2adcb4a8cd48","active"
"smelling","odor","0","fna_gloss_final_20130517","e2c7dcac-de69-4338-bdee-ecdd969e9648","active"
"smooth","architecture","0","fna_gloss_final_20130517","475926fe-21d9-4e50-9ab0-532aa2645dfd","active"
"smooth","relief","0","fna_gloss_final_20130517","a088834e-5751-4889-af00-78a576623d1e","active"
"smooth","relief","0","fna_gloss_final_20130517","a2f3776e-efdc-11e2-b45f-0026b9326338","active"
"snail_shell_shaped","shape","0","fna_gloss_final_20130517","1fd37aa7-cb52-4025-8936-68584486bddb","active"
"snowy","coloration","0","fna_gloss_final_20130517","a2802dae-efdc-11e2-b45f-0026b9326338","active"
"soboliferous","architecture","0","fna_gloss_final_20130517","0920c9ca-7202-47b2-b685-e61d6adb0832","active"
"soft","texture","0","fna_gloss_final_20130517","333b1012-cc4c-468c-81ec-e63af2c45238","active"
"solid","architecture","0","fna_gloss_final_20130517","d41f3207-1d44-42ee-89d3-01ba80bb6d2c","active"
"solid shape","character","0","fna_gloss_final_20130517","93d3ea15-03dc-4b7c-b9e6-7d1d32cafaf9","active"
"solitary","architecture","0","fna_gloss_final_20130517","f48cdfb6-1fc0-4ff9-ba39-8f30b0f838cc","active"
"solitary","arrangement","0","fna_gloss_final_20130517","7cf69c04-f69f-4b15-8732-8177cb7ebc97","active"
"sordid","coloration","0","fna_gloss_final_20130517","8aa3fbf7-780f-430e-ab82-a02836b3379b","active"
"sori","structure","0","fna_gloss_final_20130517","8bf96e14-b833-4855-a55d-e2bb1e12bdf9","active"
"sorus","structure","0","fna_gloss_final_20130517","fd67920b-7651-48f4-a219-a2a53c444d85","active"
"spaced","arrangement","0","fna_gloss_final_20130517","166ba4fb-7e87-4cc9-8e79-d52eca757256","active"
"spadicate","architecture","0","fna_gloss_final_20130517","777ef833-62f3-437d-8789-f78ef9962314","active"
"spadices","structure","0","fna_gloss_final_20130517","0b2b2c72-422d-4782-9bae-2c8d36e25032","active"
"spadix","structure","0","fna_gloss_final_20130517","b4c1cb9d-88f4-4d61-bf44-801af1a76bb8","active"
"sparse","density","0","fna_gloss_final_20130517","a2aff502-efdc-11e2-b45f-0026b9326338","active"
"sparser","arrangement","0","fna_gloss_final_20130517","a2809c76-efdc-11e2-b45f-0026b9326338","active"
"sparser","density","0","fna_gloss_final_20130517","a2f92498-efdc-11e2-b45f-0026b9326338","active"
"spathaceous","architecture","0","fna_gloss_final_20130517","f54d6f7e-b51b-4b2f-a17f-cc1a07a87a39","active"
"spathe","structure","0","fna_gloss_final_20130517","be285d91-a6e6-4e1b-8d89-fa3252201928","active"
"spathe_like","architecture","0","fna_gloss_final_20130517","293b746b-9565-40d2-be64-253d752b637c","active"
"spathulate","shape","0","fna_gloss_final_20130517","386dbf9f-9471-40b0-9dd5-5c139580a466","active"
"spatula_shaped","shape","0","fna_gloss_final_20130517","19ed1a0d-47de-44f7-9759-64a5d2e00812","active"
"spatulate","shape","0","fna_gloss_final_20130517","74f86ad2-63a1-4125-8454-d9569a4d0522","active"
"specialized","development","0","fna_gloss_final_20130517","a2b27160-efdc-11e2-b45f-0026b9326338","active"
"speckled","coloration","0","fna_gloss_final_20130517","5fbbd0ca-b3c3-4fd1-9395-3477d93db254","active"
"sperm","structure","0","fna_gloss_final_20130517","c938c54b-2d00-403b-b228-5eafd775f850","active"
"spermatozoid","structure","0","fna_gloss_final_20130517","6e0e355b-3f3e-4de2-8144-4be0bfc17109","active"
"spermous","architecture","0","fna_gloss_final_20130517","a1f37242-efdc-11e2-b45f-0026b9326338","active"
"spheric","shape","0","fna_gloss_final_20130517","1ccec56e-298c-4630-ae15-fa652b339d89","active"
"spherical","shape","0","fna_gloss_final_20130517","d2bb4f82-f806-43d6-b2d1-0f8391429eca","active"
"spheroid","shape","0","fna_gloss_final_20130517","6a4ac335-8fc1-4187-a596-305e83253598","active"
"spheroidal","shape","0","fna_gloss_final_20130517","a39cc769-651e-4039-a9ad-31280691ada1","active"
"spicate","architecture","0","fna_gloss_final_20130517","5598ff8d-53a8-45ba-8a3f-c697edfa957a","active"
"spiciform","architecture","0","fna_gloss_final_20130517","2b3730cd-afaa-4eab-a82a-def8fea8d494","active"
"spiculate","relief","0","fna_gloss_final_20130517","d2d9b895-3779-4bbb-a38d-cceae6bddce4","active"
"spicule","structure","0","fna_gloss_final_20130517","a04ed478-33da-4a59-a4da-c10f2131fc47","active"
"spicy","odor","0","fna_gloss_final_20130517","9b03e9cb-61a1-48c1-a512-b5b8bffe21c3","active"
"spicy","taste","0","fna_gloss_final_20130517","a2f12108-efdc-11e2-b45f-0026b9326338","active"
"spike","structure","0","fna_gloss_final_20130517","98bf8a79-e56c-460b-a976-c9b16ddac7d4","active"
"spikelet","structure","0","fna_gloss_final_20130517","65239f97-da7b-4dee-9b75-b0e0943dbbb5","active"
"spikeleted","architecture","0","fna_gloss_final_20130517","9eec4b17-99ff-4f0b-84f8-3fca2f5361c3","active"
"spikelike","architecture","0","fna_gloss_final_20130517","a281c114-efdc-11e2-b45f-0026b9326338","active"
"spike_like","architecture","0","fna_gloss_final_20130517","e98d4ccd-984d-41c3-8914-6192b07b2ba0","active"
"spindle_shaped","shape","0","fna_gloss_final_20130517","4d2848eb-7958-4c4a-9b9e-28e31e27ba70","active"
"spine","structure","0","fna_gloss_final_20130517","d412e218-5039-4f84-8a20-f4895d511611","active"
"spineless","architecture","0","fna_gloss_final_20130517","fcb53ec7-d7c8-42b9-9a18-4e5f41454581","active"
"spinelike","shape","0","fna_gloss_final_20130517","a44adbc0-239c-4d59-a586-c581a487d67f","active"
"spinescent","architecture","0","fna_gloss_final_20130517","4043838a-8b90-419e-a1c1-21e0ae2e0e4e","active"
"spinier","architecture","0","fna_gloss_final_20130517","174c382a-c8cc-4295-b743-166318aa414d","active"
"spiniform","shape","0","fna_gloss_final_20130517","a2822fbe-efdc-11e2-b45f-0026b9326338","active"
"spinose","architecture","0","fna_gloss_final_20130517","9c87311e-60bc-4f69-b2ea-8390ec1efc46","active"
"spinose","shape","0","fna_gloss_final_20130517","845fd7f0-a3a2-459a-bb89-24ed3b902244","active"
"spinulose","architecture","0","fna_gloss_final_20130517","0c0c64be-1554-4695-b9cc-8b17523cd0fa","active"
"spinulose","shape","0","fna_gloss_final_20130517","a38651cb-ccfb-4892-a734-1e26fa90a737","active"
"spiny","architecture","0","fna_gloss_final_20130517","ee684564-99f3-4a0a-99e8-123fd33cda28","active"
"spiny","shape","0","fna_gloss_final_20130517","3faed541-70c1-4006-90c0-f8c9f13f7bb2","active"
"spiral","arrangement","0","fna_gloss_final_20130517","a2827dfc-efdc-11e2-b45f-0026b9326338","active"
"spiral","course","0","fna_gloss_final_20130517","a3567fa4-ee90-400c-893f-a2b1e63b9802","active"
"spiraled","arrangement","0","fna_gloss_final_20130517","a2829eae-efdc-11e2-b45f-0026b9326338","active"
"spire_shaped","shape","0","fna_gloss_final_20130517","90d2cfde-6613-4712-b0a9-ac2d8f5fe36a","active"
"spirolobal","arrangement","0","fna_gloss_final_20130517","9241021d-b673-4fba-91ef-2cf87381f239","active"
"splendent","reflectance","0","fna_gloss_final_20130517","4e3b7bf9-5eef-41b0-89ed-f3631cdb72a6","active"
"splitting","architecture","0","fna_gloss_final_20130517","a2fb9782-efdc-11e2-b45f-0026b9326338","active"
"splitting","dehiscence","0","fna_gloss_final_20130517","a282df72-efdc-11e2-b45f-0026b9326338","active"
"spongy","texture","0","fna_gloss_final_20130517","707176d4-3b45-4831-a9c8-79d8b06d9390","active"
"sporangia","structure","0","fna_gloss_final_20130517","05c7fd38-c3a2-465f-ac70-e3bf5f262c10","active"
"sporangiophore","structure","0","fna_gloss_final_20130517","f732c828-4e2a-4760-acec-7f75fcf517bc","active"
"sporangium","structure","0","fna_gloss_final_20130517","197a5c0e-b755-4023-9cee-4a1354180b35","active"
"spore","structure","0","fna_gloss_final_20130517","25655859-200a-4736-a8d5-4cde39feba33","active"
"spore body","structure","0","fna_gloss_final_20130517","37087927-9c83-44fe-8672-df18458c8242","active"
"spore case","structure","0","fna_gloss_final_20130517","808e89e2-7155-41e5-b7b9-a887000d1734","active"
"spore leaf","structure","0","fna_gloss_final_20130517","301289d5-912b-4db3-af05-73579ecb9ef0","active"
"sporocarp","structure","0","fna_gloss_final_20130517","3373cde7-d645-403d-a730-18c80ba19147","active"
"sporophyll","structure","0","fna_gloss_final_20130517","5bc0a2cc-8aa8-411b-adef-01ff8e58486f","active"
"sporophyte","structure","0","fna_gloss_final_20130517","1d6e3af3-5ece-4bbb-8df8-d2d9947b0212","active"
"spot","structure","0","fna_gloss_final_20130517","ab03d964-b4bd-4123-8ec8-15bf673eb736","active"
"spotted","coloration","0","fna_gloss_final_20130517","08cdfcd2-812b-43d8-85eb-f498522f93eb","active"
"sprawling","growth_form","0","fna_gloss_final_20130517","a2830e0c-efdc-11e2-b45f-0026b9326338","active"
"sprawling","orientation","0","fna_gloss_final_20130517","a2ec7496-efdc-11e2-b45f-0026b9326338","active"
"spread","orientation","0","fna_gloss_final_20130517","a2832c7a-efdc-11e2-b45f-0026b9326338","active"
"spreading","orientation","0","fna_gloss_final_20130517","ae5d8944-004b-4ff4-943d-a17418b0d28d","active"
"sprialing","arrangement","0","fna_gloss_final_20130517","a283664a-efdc-11e2-b45f-0026b9326338","active"
"spur","structure","0","fna_gloss_final_20130517","16693ccc-e00f-4db8-b56e-06e5b43a2532","active"
"spurred","shape","0","fna_gloss_final_20130517","0b656d1d-3d52-4d34-8f97-ad9f8b40b303","active"
"squama","structure","0","fna_gloss_final_20130517","6cb9e7af-32a7-413a-8f80-9e40d3ae462a","active"
"squamae","structure","0","fna_gloss_final_20130517","cbb9ceb5-a404-4b5c-9c8f-4cf0ca6bade2","active"
"squamate","pubescence","0","fna_gloss_final_20130517","e6dd8e37-c5ea-48e0-8286-6849c45cf846","active"
"squamella","structure","0","fna_gloss_final_20130517","8e08fd97-8c3f-4377-a4a1-dc52a4f3c7e1","active"
"squamellae","structure","0","fna_gloss_final_20130517","0946785a-9e2a-4f61-a7ba-b52b15bb0f04","active"
"squamellose","pubescence","0","fna_gloss_final_20130517","631ddeb5-d423-4d45-9abe-8a7d9a335922","active"
"squamiform","shape","0","fna_gloss_final_20130517","77fc1ee8-642c-42ad-b521-72e25f5ab29f","active"
"squamose","pubescence","0","fna_gloss_final_20130517","73ceea2a-c35a-41ab-87b4-9b1c76e97b9b","active"
"squamule","structure","0","fna_gloss_final_20130517","83c002d1-bb25-44e5-bf4a-25aee1fa7365","active"
"square","shape","0","fna_gloss_final_20130517","e1a668b9-21bb-47ca-b849-b0a3450a8384","active"
"squarish","shape","0","fna_gloss_final_20130517","a283eb42-efdc-11e2-b45f-0026b9326338","active"
"squarrose","orientation","0","fna_gloss_final_20130517","0bfa9cf1-222e-46a5-bbed-193be4934627","active"
"s_shaped","course","0","fna_gloss_final_20130517","a2e97cc8-efdc-11e2-b45f-0026b9326338","active"
"s_shaped","shape","0","fna_gloss_final_20130517","ee90297a-b491-43ab-968d-fc3cdb96dc13","active"
"stalk","structure","0","fna_gloss_final_20130517","87ce0d0e-b5d7-4b2f-971c-38b87cd624be","active"
"stalked","architecture","0","fna_gloss_final_20130517","e1a0db55-bc0f-4d9b-9999-c8bc796bdef2","active"
"stalkless","architecture","0","fna_gloss_final_20130517","5996a6fd-97ac-40ac-807b-5e36fdd5f2ff","active"
"stamen","structure","0","fna_gloss_final_20130517","8450bf2c-fa3c-4355-a9bc-e5dfaac96b3d","active"
"stamened","architecture","0","fna_gloss_final_20130517","a1f3a208-efdc-11e2-b45f-0026b9326338","active"
"staminal","position","0","fna_gloss_final_20130517","f37d47b0-671b-4ac9-a7c6-659b6fbbccc8","active"
"staminate","architecture","0","fna_gloss_final_20130517","a425208e-0678-41bf-aff4-d454bc02bcb6","active"
"staminode","structure","0","fna_gloss_final_20130517","23730e3a-82d5-4921-bf56-b212b892ba6a","active"
"staminodia","structure","0","fna_gloss_final_20130517","55cc4338-cb83-4f69-b915-8738717442d0","active"
"staminodial","position","0","fna_gloss_final_20130517","944a2c32-3b85-4d25-8ad4-b8ea774cc6b0","active"
"staminodium","structure","0","fna_gloss_final_20130517","3fd89fab-a53f-4771-b7d6-7fafadbf2c9a","active"
"standard","structure","0","fna_gloss_final_20130517","047510d7-fb92-405b-a007-7f3fcd5f0ef7","active"
"star","shape","0","fna_gloss_final_20130517","a2847800-efdc-11e2-b45f-0026b9326338","active"
"star_shaped","shape","0","fna_gloss_final_20130517","a51cff7c-3650-4d7b-9b18-07823910a8cb","active"
"stellate","arrangement","0","fna_gloss_final_20130517","7dd6a367-6a0d-4350-ae64-0817bb084a08","active"
"stellate","shape","0","fna_gloss_final_20130517","a3f4235d-7dcb-4ffc-85d4-c1f02e5c41d3","active"
"stem","structure","0","fna_gloss_final_20130517","65300b07-7e63-4704-b21b-83cea523f8f2","active"
"stemless","architecture","0","fna_gloss_final_20130517","7e12a8cf-87e6-425f-b4f3-96bf97fd102c","active"
"stemmed","architecture","0","fna_gloss_final_20130517","88191a86-8d50-44e7-9136-0b90b1de1cf0","active"
"stephanocolpate","architecture","0","fna_gloss_final_20130517","872124c8-70fe-429b-b2d3-28d1216b5946","active"
"stephanocolporate","architecture","0","fna_gloss_final_20130517","709972ee-abe3-4a9c-af67-bf08706290ba","active"
"stephanoporate","architecture","0","fna_gloss_final_20130517","719cc5bc-bc07-4411-9275-0705128c55f0","active"
"sterigma","structure","0","fna_gloss_final_20130517","22b765d8-96f4-4fce-8547-3a812bebb1da","active"
"sterigmata","structure","0","fna_gloss_final_20130517","73d5bd2b-b15f-45a4-a89f-13948a949ca5","active"
"sterile","reproduction","0","fna_gloss_final_20130517","23bdbb02-1c79-4fdc-9f42-04654c0b9fff","active"
"sterile frond","structure","0","fna_gloss_final_20130517","a4dc40f4-92f9-4ba5-b616-a84564f63fed","active"
"stichous","arrangement","0","fna_gloss_final_20130517","a1f3d070-efdc-11e2-b45f-0026b9326338","active"
"sticky","texture","0","fna_gloss_final_20130517","ceb79347-ecf9-44ef-98ca-34015951c3a1","active"
"stiff","fragility","0","fna_gloss_final_20130517","d6824f65-1d2b-4c31-af20-907a4839239a","active"
"stigma","structure","0","fna_gloss_final_20130517","813b6c0d-def7-47cb-955b-bb8339503536","active"
"stigmas","structure","0","fna_gloss_final_20130517","21acc3ff-0dee-41c7-965c-88bdd48af2c1","active"
"stigmata","structure","0","fna_gloss_final_20130517","e8a6ec07-521d-44e9-98da-cb0f18aa96a2","active"
"stigmatic","position","0","fna_gloss_final_20130517","c0001eda-d865-40cd-b34d-78636dc1c831","active"
"stilt root","structure","0","fna_gloss_final_20130517","cade98c3-33ab-47c8-b845-41da77814721","active"
"stilt_rooted","architecture","0","fna_gloss_final_20130517","9a3d772f-3f85-4829-b763-1a8b7d83a4f6","active"
"stinging","toxicity","0","fna_gloss_final_20130517","771be007-9f4c-4856-a44b-0d073e5c52f2","active"
"stipe","structure","0","fna_gloss_final_20130517","21cee2f5-016a-44c6-b7a5-1fff6adc7e35","active"
"stipel","structure","0","fna_gloss_final_20130517","9ef2d24c-abd8-4b2e-83f6-48859edaf955","active"
"stipelike","shape","0","fna_gloss_final_20130517","a2858c0e-efdc-11e2-b45f-0026b9326338","active"
"stipiform","shape","0","fna_gloss_final_20130517","83111379-0d7e-47e7-830f-421d6ae594cc","active"
"stipitate","architecture","0","fna_gloss_final_20130517","de46317b-dd3a-416e-a600-dbaaca074316","active"
"stipulate","architecture","0","fna_gloss_final_20130517","0327f026-7667-491e-b660-283dd5b1ced8","active"
"stipule","structure","0","fna_gloss_final_20130517","14298d32-c4a4-485d-b12a-b8f491d281b6","active"
"stipule scar","structure","0","fna_gloss_final_20130517","2182ec6f-3c23-4dca-a040-98291b7fc2d1","active"
"stolon","structure","0","fna_gloss_final_20130517","5b6c1715-2df0-45eb-ab3d-f106a0503031","active"
"stoloniferous","architecture","0","fna_gloss_final_20130517","c1304faf-3d0b-4696-9b09-4c9b7f860513","active"
"stoma","structure","0","fna_gloss_final_20130517","87118e3b-a2c9-449a-9b15-42fa0161a1a0","active"
"stomata","structure","0","fna_gloss_final_20130517","d2a040ec-e88d-46b2-8ec7-d94460eadc51","active"
"stomatal apparatus","structure","0","fna_gloss_final_20130517","5def9af3-483f-41c5-93e3-fa66839b22f6","active"
"stomatal pore","structure","0","fna_gloss_final_20130517","d5473ce9-b854-42e2-a56c-9012ff2df239","active"
"stomate","structure","0","fna_gloss_final_20130517","1d7d0bb6-be7e-43e4-8730-6e31b43915b4","active"
"stomate_bearing","architecture","0","fna_gloss_final_20130517","83731dd8-5a15-47a6-97b9-7fef029682ea","active"
"stomatiferous","architecture","0","fna_gloss_final_20130517","b318dcfa-9b36-4fa6-b9ae-3b99d28a1681","active"
"stomia","structure","0","fna_gloss_final_20130517","67cecc4d-8a5b-4884-9aba-e9f775e5c06b","active"
"stomium","structure","0","fna_gloss_final_20130517","62d617d4-512b-4a29-98c1-87e481b44680","active"
"stone","structure","0","fna_gloss_final_20130517","b424b8c8-f78f-4ddb-874b-93286d7bec47","active"
"stone fruit","structure","0","fna_gloss_final_20130517","f8912e6a-2433-49c6-ae5e-f61769754bcf","active"
"stout","fragility","0","fna_gloss_final_20130517","3b4e9b22-5983-4ef2-b190-4997f4633774","active"
"stouter","fragility","0","fna_gloss_final_20130517","d00c964f-4ede-41e1-84aa-fc795acf4948","active"
"straggling","growth_form","0","fna_gloss_final_20130517","c7443f70-7dea-4426-bb8e-c36b23e0508c","active"
"straggling","orientation","0","fna_gloss_final_20130517","a2ec982c-efdc-11e2-b45f-0026b9326338","active"
"straight","course","0","fna_gloss_final_20130517","2b093f97-4e53-42aa-a964-9e87324bbc0f","active"
"straighter","course","0","fna_gloss_final_20130517","a2866732-efdc-11e2-b45f-0026b9326338","active"
"stramineous","coloration","0","fna_gloss_final_20130517","437d9708-6a9b-48aa-995f-d782720fa0f6","active"
"strap_shaped","shape","0","fna_gloss_final_20130517","ff87dc79-61c6-4682-b946-ac5443e04b2d","active"
"straw","coloration","0","fna_gloss_final_20130517","767cc4e9-2483-4249-ab4c-d4a96f1adb21","active"
"streaked","coloration","0","fna_gloss_final_20130517","d1cac701-4db4-487a-85e9-5e30deb2b2b2","active"
"striate","coloration","0","fna_gloss_final_20130517","cb951c49-62bd-4d11-9987-9b1b45f9ed22","active"
"striate","coloration","0","fna_gloss_final_20130517","a286dc9e-efdc-11e2-b45f-0026b9326338","active"
"striate","relief","0","fna_gloss_final_20130517","7a8cb337-baa9-4dcb-9d14-22c149163802","active"
"striated","coloration","0","fna_gloss_final_20130517","a286ff12-efdc-11e2-b45f-0026b9326338","active"
"strict","course","0","fna_gloss_final_20130517","17c5a487-9a9b-4e4a-9349-f852fcdebb93","active"
"strigillose","pubescence","0","fna_gloss_final_20130517","8a152d41-6120-4056-b953-7cfdb32aa8d4","active"
"strigose","pubescence","0","fna_gloss_final_20130517","1253476d-a2b8-48e7-973f-a1a72b49c84c","active"
"strigulose","pubescence","0","fna_gloss_final_20130517","ee5740d0-11ad-4f15-ae50-c54386ae71de","active"
"striped","coloration","0","fna_gloss_final_20130517","b54bca3d-0c19-45e7-ae35-638bccb2200c","active"
"strobili","structure","0","fna_gloss_final_20130517","1fdafc26-bb42-444a-97e8-b6c0df728998","active"
"strobiloid","architecture","0","fna_gloss_final_20130517","e17ced5e-0829-4d8b-9409-f55244b10906","active"
"strobilus","structure","0","fna_gloss_final_20130517","10ab673e-9bba-4361-8547-c389050189ab","active"
"strombuliform","shape","0","fna_gloss_final_20130517","77856cde-7aaa-4830-a73f-3a80e05c25e5","active"
"strong","fragility","0","fna_gloss_final_20130517","4533229b-3fb0-45bd-9275-413b299739b7","active"
"strophiolate","architecture","0","fna_gloss_final_20130517","a28796f2-efdc-11e2-b45f-0026b9326338","active"
"strophiole","structure","0","fna_gloss_final_20130517","3aae1981-6986-4c67-9082-0f1700a01a97","active"
"style","structure","0","fna_gloss_final_20130517","51a950cb-58fc-48e7-a9cf-4e29c54c6b81","active"
"styled","architecture","0","fna_gloss_final_20130517","a1f3fbae-efdc-11e2-b45f-0026b9326338","active"
"stylelike","architecture","0","fna_gloss_final_20130517","a287b9a2-efdc-11e2-b45f-0026b9326338","active"
"stylelike","shape","0","fna_gloss_final_20130517","a2eff012-efdc-11e2-b45f-0026b9326338","active"
"styliferous","architecture","0","fna_gloss_final_20130517","1098f828-ab29-4ce8-bbd2-c12ff05ff4fa","active"
"stylopodia","structure","0","fna_gloss_final_20130517","dcb54d9f-c137-4e3b-8cda-1fcb4fdf332e","active"
"stylopodium","structure","0","fna_gloss_final_20130517","2673c630-b5c1-400f-9b0f-05d0f9cc8614","active"
"stylous","architecture","0","fna_gloss_final_20130517","a1f428ae-efdc-11e2-b45f-0026b9326338","active"
"subacaulescent","architecture","0","fna_gloss_final_20130517","a5126403-84c1-4275-910f-90c8fc176286","active"
"subacute","shape","0","fna_gloss_final_20130517","2d3c1fd9-9bf2-40bb-ab75-0eb75669dc97","active"
"subalate","architecture","0","fna_gloss_final_20130517","3d377d80-2704-4deb-9956-67e75cb85bb6","active"
"subalternate","arrangement","0","fna_gloss_final_20130517","a28824aa-efdc-11e2-b45f-0026b9326338","active"
"subangular","shape","0","fna_gloss_final_20130517","a28848a4-efdc-11e2-b45f-0026b9326338","active"
"subannular","shape","0","fna_gloss_final_20130517","a2afad90-efdc-11e2-b45f-0026b9326338","active"
"subapical","position","0","fna_gloss_final_20130517","db7f6f7a-10ea-4ad3-b025-db1c650a9ca6","active"
"subappressed","orientation","0","fna_gloss_final_20130517","1df1cae2-76d4-4c93-b41b-ba9cdb2e9e1b","active"
"subascending","orientation","0","fna_gloss_final_20130517","a28890ca-efdc-11e2-b45f-0026b9326338","active"
"subbasal","position","0","fna_gloss_final_20130517","bba9bb8a-04d0-42e0-8973-e7ba47f0dc6e","active"
"sub_basifixed","fixation","0","fna_gloss_final_20130517","c0bd776a-141b-409d-a5fa-dcfe30035503","active"
"subcapitate","architecture","0","fna_gloss_final_20130517","98557233-bde3-4950-97fc-822aad5502cc","active"
